Ticker,Event,Subtitle,Bid,Ask,Last,Volume
KXMVESPORTSMULTIGAMEEXTENDED-S2025942BEA605BB-BD422E49C8A,"yes Jaxon Smith-Njigba,yes AJ Barner: 1+,yes Cooper Kupp: 1+,yes Kayshon Boutte: 20+,yes Stefon Diggs: 30+,yes TreVeyon Henderson: 10+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202554EB3E7B220-E934AE684A0,"yes Kevin Durant: 1+,yes Payton Pritchard: 1+,yes Anthony Edwards: 20+,yes CJ McCollum: 10+,yes Kevin Durant: 20+,yes Jaylen Brown: 20+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20257D5711F4906-75CA2CC85C8,"yes Josh Giddey: 8+,yes Josh Giddey: 20+,yes Luka Dončić: 35+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202521A1E6CFA14-1C4EEDF034A,"yes Over 218.5 points scored,yes Over 218.5 points scored,no Over 252.5 points scored,yes Over 207.5 points scored,yes Over 211.5 points scored,yes Over 212.5 points scored,yes Over 209.5 points scored",,0.0,1.0,0.25,91
KXMVESPORTSMULTIGAMEEXTENDED-S202505BA2FE5BC1-7A995797DEE,"yes Stephen Curry: 3+,yes Draymond Green: 2+,yes Anthony Edwards: 20+,yes Draymond Green: 4+,yes Anthony Edwards: 4+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20255DCAC8B1B21-D15D5EE4CCD,"yes Rhamondre Stevenson,yes Kenneth Walker III,yes Drake Maye: 1+,yes Sam Darnold: 1+,yes Kayshon Boutte: 1+,yes AJ Barner: 1+,yes Cooper Kupp: 1+,yes Stefon Diggs: 30+,yes Drake Maye: 10+,yes Rhamondre Stevenson: 40+,yes Kenneth Walker III: 60+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202508F7DE8E54C-5C93997278E,"yes Anthony Edwards: 2+,yes Josh Giddey: 6+,yes Payton Pritchard: 4+,yes Josh Giddey: 10+,yes Nikola Vučević: 10+,yes Nikola Vučević: 6+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202516EEEE4DF0A-4D05FB4C324,"yes Kenneth Walker III,yes Drake Maye: 1+,yes Sam Darnold: 1+,yes Drake Maye: 200+,yes Sam Darnold: 200+,yes Rhamondre Stevenson: 10+,yes Stefon Diggs: 30+,yes Jaxon Smith-Njigba: 80+,yes TreVeyon Henderson: 10+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202564F4F0870B3-1C8373B4875,"yes Kevin Durant: 25+,yes Donovan Mitchell: 25+,yes Jaylen Brown: 25+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20254073B90F2AD-A2A9197DB5D,"yes Jaxon Smith-Njigba,yes AJ Barner: 1+,yes Cooper Kupp: 1+,yes Jaxon Smith-Njigba: 5+,yes Kayshon Boutte: 20+,yes Stefon Diggs: 30+,yes TreVeyon Henderson: 10+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20254B97E79E477-820CC4CF957,"yes Kevin Durant: 2+,yes LaMelo Ball: 6+,yes Jalen Johnson: 20+,yes Luka Dončić: 30+,yes Kevin Durant: 20+,yes Donovan Mitchell: 25+,yes Kon Knueppel: 15+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025B5349BAFA4D-95268A6A8B6,"yes Stephen Curry: 25+,yes Anthony Edwards: 20+,yes Julius Randle: 15+,yes CJ McCollum: 10+,yes Jalen Johnson: 20+,yes Nickeil Alexander-Walker: 10+,yes Pascal Siakam: 15+,yes Coby White: 15+,yes Josh Giddey: 10+,yes Nikola Vučević: 10+,yes Luka Dončić: 30+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+,yes Jaren Jackson Jr.: 10+,yes Donovan Mitchell: 25+,yes Evan Mobley: 15+,yes Desmond Bane: 15+,yes Paolo Banchero: 20+,yes Kon Knueppel: 15+,yes LaMelo Ball: 15+,yes Miles Bridges: 10+,yes Tyrese Maxey: 25+,yes VJ Edgecombe: 10+,yes Derrick White: 15+,yes Jaylen Brown: 20+,yes Anthony Edwards: 2+,yes Julius Randle: 4+,yes Rudy Gobert: 8+,yes Jalen Johnson: 10+,yes Pascal Siakam: 4+,yes Nikola Vučević: 6+,yes Luka Dončić: 4+,yes Alperen Sengun: 6+,yes Kevin Durant: 2+,yes Evan Mobley: 4+,yes Paolo Banchero: 6+,yes Kon Knueppel: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025B23F8EB4EBD-7CD58CC82B9,"yes Draymond Green: 2+,yes Stephen Curry: 2+,yes Jalen Johnson: 6+,yes Coby White: 4+,yes Nikola Vučević: 4+,yes Luka Dončić: 6+,yes LeBron James: 6+,yes Donovan Mitchell: 6+,yes Tyrese Maxey: 6+,yes Rudy Gobert: 10+,yes Pascal Siakam: 15+,yes Jaren Jackson Jr.: 15+,yes Miles Bridges: 15+,yes Rudy Gobert: 10+,yes Pascal Siakam: 6+,yes Nikola Vučević: 6+,yes Luka Dončić: 6+,yes LeBron James: 6+,yes Alperen Sengun: 8+,yes Amen Thompson: 6+,yes Evan Mobley: 8+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025A1A5E6209AD-77D2D7E67D6,"yes Stephen Curry: 25+,yes Anthony Edwards: 20+,yes Kevin Durant: 20+,yes Donovan Mitchell: 25+,yes Tyrese Maxey: 25+,yes Jaylen Brown: 20+,yes Dyson Daniels: 6+,yes Nikola Vučević: 6+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025CBDD526E2EB-6BB2F79EAE2,"yes Stephen Curry: 2+,yes Alperen Sengun: 2+,yes LaMelo Ball: 4+,yes Derrick White: 2+,yes Indiana,yes Orlando,yes Philadelphia,yes CJ McCollum: 10+,yes Pascal Siakam: 15+,yes Nikola Vučević: 10+,yes Alperen Sengun: 15+,yes Evan Mobley: 15+,yes Jaylen Brown: 20+,yes Pascal Siakam: 4+,yes Amen Thompson: 4+,yes Donovan Mitchell: 2+,yes Evan Mobley: 4+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202514C5D20BA85-E7213E981E2,"yes Drake Maye: 175+,yes Sam Darnold: 225+,yes Rhamondre Stevenson: 1+,yes Stefon Diggs: 30+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20252C4E48A6A3C-BA5A00BE832,"yes Stephen Curry: 25+,yes Anthony Edwards: 20+,yes Julius Randle: 15+,yes CJ McCollum: 10+,yes Jalen Johnson: 20+,yes Nickeil Alexander-Walker: 10+,yes Pascal Siakam: 15+,yes Coby White: 15+,yes Josh Giddey: 10+,yes Nikola Vučević: 10+,yes Luka Dončić: 30+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+,yes Jaren Jackson Jr.: 10+,yes Donovan Mitchell: 25+,yes Evan Mobley: 15+,yes Desmond Bane: 15+,yes Paolo Banchero: 20+,yes Kon Knueppel: 15+,yes LaMelo Ball: 15+,yes Miles Bridges: 10+,yes Tyrese Maxey: 25+,yes VJ Edgecombe: 10+,yes Derrick White: 15+,yes Jaylen Brown: 20+,yes Julius Randle: 4+,yes Rudy Gobert: 8+,yes Jalen Johnson: 10+,yes Pascal Siakam: 4+,yes Nikola Vučević: 6+,yes Luka Dončić: 4+,yes Alperen Sengun: 6+,yes Kevin Durant: 2+,yes Evan Mobley: 4+,yes Paolo Banchero: 6+,yes Kon Knueppel: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202569753BEB482-4F74F411EDA,"yes Over 3.5 goals scored,yes Over 4.5 goals scored,yes Over 4.5 goals scored,yes Over 4.5 goals scored,yes Over 4.5 goals scored,yes Over 4.5 goals scored",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025623DCCDDE63-36A7CD9D2DD,"yes Pascal Siakam: 1+,yes LeBron James: 1+,yes Kevin Durant: 1+,yes Jaren Jackson Jr.: 1+,yes Desmond Bane: 1+,yes Paolo Banchero: 1+,yes Kon Knueppel: 1+,yes Miles Bridges: 1+,yes Anthony Edwards: 2+,yes Coby White: 2+,yes Nikola Vučević: 2+,yes Paolo Banchero: 2+,yes Derrick White: 2+,yes Nikola Vučević: 10+,yes Alperen Sengun: 15+,yes Anthony Edwards: 2+,yes Pascal Siakam: 6+,yes Nikola Vučević: 6+,yes Luka Dončić: 6+,yes Alperen Sengun: 6+,yes Amen Thompson: 6+,yes Kevin Durant: 2+,yes Donovan Mitchell: 2+,yes Paolo Banchero: 6+,yes Kon Knueppel: 2+,yes Derrick White: 2+,yes Payton Pritchard: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025DF2DB5FB66C-04000596638,"yes Draymond Green: 2+,yes Anthony Edwards: 20+,yes Draymond Green: 4+,yes Anthony Edwards: 4+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20256548EBB5BB7-821F240181C,"yes Nickeil Alexander-Walker: 4+,yes Luka Dončić: 8+,yes Nickeil Alexander-Walker: 15+,yes Josh Giddey: 15+,yes Luka Dončić: 30+,yes Jaren Jackson Jr.: 20+,yes Donovan Mitchell: 30+,yes Derrick White: 15+,yes LeBron James: 6+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025B23F8EB4EBD-417339E5188,"yes Draymond Green: 4+,yes Stephen Curry: 2+,yes Jalen Johnson: 6+,yes Coby White: 4+,yes Nikola Vučević: 4+,yes Luka Dončić: 6+,yes LeBron James: 6+,yes Donovan Mitchell: 6+,yes Tyrese Maxey: 6+,yes Rudy Gobert: 10+,yes Pascal Siakam: 15+,yes Jaren Jackson Jr.: 15+,yes Miles Bridges: 15+,yes Rudy Gobert: 10+,yes Pascal Siakam: 6+,yes Nikola Vučević: 6+,yes Luka Dončić: 6+,yes LeBron James: 6+,yes Alperen Sengun: 8+,yes Amen Thompson: 6+,yes Evan Mobley: 8+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025BEA3C4E4AA8-261FD0690E3,"yes Kon Knueppel: 1+,yes LaMelo Ball: 2+,yes Miles Bridges: 1+,yes Tyrese Maxey: 2+,yes Kon Knueppel: 2+,yes LaMelo Ball: 4+,yes Miles Bridges: 2+,yes Tyrese Maxey: 6+,yes VJ Edgecombe: 2+,yes Kon Knueppel: 15+,yes Tyrese Maxey: 25+,yes VJ Edgecombe: 10+,yes Kon Knueppel: 2+,yes LaMelo Ball: 2+,yes Tyrese Maxey: 1+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025399A51C1DE2-65150EB5AF8,"yes Jaxon Smith-Njigba,yes Drake Maye: 225+,yes Sam Darnold: 225+,yes Seattle wins by over 5.5 points,yes Over 45.5 points scored",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025E696590C844-0AF0E8A97DE,"yes Seattle D/ST,yes Sam Darnold: 2+,yes Drake Maye: 200+,yes Sam Darnold: 225+,yes Seattle wins by over 5.5 points",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20255B096202C6D-56CD5A46427,"yes Stephen Curry: 25+,yes Anthony Edwards: 20+,yes Julius Randle: 15+,yes CJ McCollum: 10+,yes Jalen Johnson: 20+,yes Nickeil Alexander-Walker: 10+,yes Pascal Siakam: 15+,yes Coby White: 15+,yes Josh Giddey: 10+,yes Nikola Vučević: 10+,yes Luka Dončić: 30+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+,yes Jaren Jackson Jr.: 10+,yes Donovan Mitchell: 25+,yes Evan Mobley: 15+,yes Desmond Bane: 15+,yes Paolo Banchero: 20+,yes Kon Knueppel: 15+,yes LaMelo Ball: 15+,yes Miles Bridges: 10+,yes Tyrese Maxey: 25+,yes VJ Edgecombe: 10+,yes Derrick White: 15+,yes Jaylen Brown: 20+,yes Julius Randle: 4+,yes Jalen Johnson: 10+,yes Pascal Siakam: 4+,yes Nikola Vučević: 6+,yes Luka Dončić: 4+,yes Alperen Sengun: 6+,yes Kevin Durant: 2+,yes Evan Mobley: 4+,yes Paolo Banchero: 6+,yes Kon Knueppel: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025CE23FF856D6-0EE9EC1B8A5,"yes Kon Knueppel: 1+,yes LaMelo Ball: 2+,yes Miles Bridges: 1+,yes Tyrese Maxey: 2+,yes Kon Knueppel: 2+,yes LaMelo Ball: 4+,yes Miles Bridges: 2+,yes Tyrese Maxey: 6+,yes VJ Edgecombe: 2+,yes Kon Knueppel: 15+,yes Tyrese Maxey: 25+,yes VJ Edgecombe: 10+,yes Kon Knueppel: 2+,yes LaMelo Ball: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025ED6BBBB71DD-1342A7F86F5,"yes Kenneth Walker III,yes Sam Darnold: 225+,yes Stefon Diggs: 5+,yes Rhamondre Stevenson: 60+,yes Seattle wins by over 5.5 points",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025E0266B2B6F7-A6955E8E05E,"yes Jaxon Smith-Njigba,yes Drake Maye: 225+,yes Seattle wins by over 5.5 points,yes Over 45.5 points scored",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20255883B617241-E2DBDF2BD85,"yes Houston,yes Boston,yes Over 213.5 points scored",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025E6D082C3BC0-8AC6119D139,"yes Kenneth Walker III,yes Drake Maye: 200+,yes Sam Darnold: 225+,yes Hunter Henry: 20+,yes Kayshon Boutte: 30+,yes Rhamondre Stevenson: 20+,yes Drake Maye: 20+,yes Rhamondre Stevenson: 50+,yes TreVeyon Henderson: 10+,yes Over 45.5 points scored,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20259528E6EB878-350A10F6165,"yes Kon Knueppel: 2+,yes LaMelo Ball: 6+,yes Jalen Johnson: 20+,yes Nickeil Alexander-Walker: 15+,yes Pascal Siakam: 20+,yes Kon Knueppel: 4+,yes Dyson Daniels: 1+,yes Tyrese Maxey: 1+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025E2F40C9B107-0F78B9D1A67,"yes Minnesota,yes Atlanta,yes Los Angeles L,yes Houston,yes Cleveland,yes Charlotte wins by over 3.5 Points,yes Boston wins by over 6.5 Points",,0.0,0.13,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20254136F56BC17-2A9E1A7BDC8,"yes Jaxon Smith-Njigba,yes Kenneth Walker III,yes Sam Darnold: 175+,yes Jaxon Smith-Njigba: 80+,yes Over 45.5 points scored,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202506B963548E6-ECFE468FF9D,"yes Anthony Edwards: 20+,no Over 252.5 points scored,yes Over 212.5 points scored,yes Ohio St.",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20253206341039C-F295FA928B9,"yes Drake Maye: 1+,yes Sam Darnold: 1+,yes Drake Maye: 175+,yes Sam Darnold: 175+,no Seattle wins by over 13.5 points,yes Over 34.5 points scored,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025B465CF6CE2B-4F8759C4E79,"yes Minnesota,yes Atlanta,yes Houston,yes Cleveland,yes Charlotte,yes Boston,yes Bethune-Cookman,yes South Carolina St.,yes Florida A&M,yes Duke,yes Norfolk St.,yes Ohio St.,yes Texas A&M-Corpus Christi",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202514C5D20BA85-95051F951E8,"yes Drake Maye: 175+,yes Sam Darnold: 225+,yes Kayshon Boutte: 1+,yes Stefon Diggs: 30+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20252929BF40676-BC83E61B94C,"yes Josh Giddey: 8+,yes Josh Giddey: 20+,yes Luka Dončić: 35+,yes LeBron James: 25+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025E6D082C3BC0-05947791382,"yes Kenneth Walker III,yes Drake Maye: 200+,yes Sam Darnold: 225+,yes Hunter Henry: 20+,yes Kayshon Boutte: 30+,yes Rhamondre Stevenson: 20+,yes Drake Maye: 30+,yes Rhamondre Stevenson: 50+,yes TreVeyon Henderson: 10+,yes Over 45.5 points scored,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202509AFDAE4A00-6A9768E4AB6,"yes Stephen Curry: 2+,yes Alperen Sengun: 2+,yes LaMelo Ball: 4+,yes Derrick White: 2+,yes Indiana,yes Philadelphia,yes CJ McCollum: 10+,yes Pascal Siakam: 15+,yes Nikola Vučević: 10+,yes Alperen Sengun: 15+,yes Evan Mobley: 15+,yes Jaylen Brown: 20+,yes Pascal Siakam: 4+,yes Amen Thompson: 4+,yes Donovan Mitchell: 2+,yes Evan Mobley: 4+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025E99CA071AD5-C002AF48EF2,"yes Jaxon Smith-Njigba,yes Drake Maye: 2+,yes Sam Darnold: 3+,yes Drake Maye: 200+,yes Sam Darnold: 225+,yes Hunter Henry: 2+,yes Kayshon Boutte: 1+,yes AJ Barner: 2+,yes Cooper Kupp: 2+,yes Jaxon Smith-Njigba: 6+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025E182C3BAECD-D31A89BA735,"yes Anthony Edwards: 20+,yes Draymond Green: 4+,yes Anthony Edwards: 4+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202583869B8C015-BF05626474F,"yes Kenneth Walker III,yes Drake Maye: 200+,yes Sam Darnold: 225+,yes Hunter Henry: 20+,yes Kayshon Boutte: 30+,yes Rhamondre Stevenson: 20+,yes Rhamondre Stevenson: 50+,yes TreVeyon Henderson: 10+,yes Over 45.5 points scored,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025160D7BD14BE-F008A64E301,"yes Nickeil Alexander-Walker: 1+,yes Kon Knueppel: 1+,yes Derrick White: 1+,yes Jaylen Brown: 1+,yes Draymond Green: 2+,yes Julius Randle: 2+,yes Alperen Sengun: 2+,yes CJ McCollum: 10+,yes Nickeil Alexander-Walker: 10+,yes Josh Giddey: 10+,yes Nikola Vučević: 10+,yes Jaren Jackson Jr.: 10+,yes Miles Bridges: 10+,yes Draymond Green: 2+,yes Anthony Edwards: 2+,yes Nikola Vučević: 6+,yes Luka Dončić: 4+,yes Kevin Durant: 2+,yes Donovan Mitchell: 2+,yes Evan Mobley: 4+,yes Kon Knueppel: 2+,yes Payton Pritchard: 2+,no Minnesota wins by over 19.5 Points,no Atlanta wins by over 19.5 Points,no Chicago wins by over 14.5 Points,no Memphis wins by over 5.5 Points,no Orlando wins by over 11.5 Points,no Philadelphia wins by over 12.5 Points,no Portland wins by over 6.5 Points,no Over 248.5 points scored,no Over 248.5 points scored,no Over 252.5 points scored,no Over 237.5 points scored,no Over 241.5 points scored,no Over 242.5 points scored,no Over 239.5 points scored",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202583869B8C015-C7AC818239C,"yes Kenneth Walker III,yes Drake Maye: 200+,yes Sam Darnold: 225+,yes Hunter Henry: 20+,yes Kayshon Boutte: 30+,yes Rhamondre Stevenson: 20+,yes Rhamondre Stevenson: 40+,yes TreVeyon Henderson: 10+,yes Over 45.5 points scored,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202528E0488A66A-63356E08EE9,"yes Nickeil Alexander-Walker: 2+,yes CJ McCollum: 15+,yes Pascal Siakam: 20+,yes VJ Edgecombe: 10+,yes Pascal Siakam: 6+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20251D07593E310-596DB94E9D4,"yes Over 3.5 goals scored,yes Over 4.5 goals scored,yes Over 4.5 goals scored,yes Over 4.5 goals scored,yes Over 4.5 goals scored",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20251732AD5CC72-D0A227C8CCD,"yes Stephen Curry: 25+,yes Anthony Edwards: 20+,yes Julius Randle: 15+,yes CJ McCollum: 15+,yes Nickeil Alexander-Walker: 10+,yes Pascal Siakam: 15+,yes Coby White: 15+,yes Josh Giddey: 10+,yes Nikola Vučević: 10+,yes Luka Dončić: 35+,yes Alperen Sengun: 15+,yes Amen Thompson: 15+,yes Kevin Durant: 20+,yes Jaren Jackson Jr.: 10+,yes Evan Mobley: 15+,yes Desmond Bane: 15+,yes Paolo Banchero: 20+,yes Kon Knueppel: 15+,yes LaMelo Ball: 15+,yes Miles Bridges: 10+,yes VJ Edgecombe: 10+,yes Derrick White: 15+,yes Jaylen Brown: 20+,yes Payton Pritchard: 10+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025E73B327DCC5-A676BA87002,"yes Kenneth Walker III,yes Drake Maye: 200+,yes Sam Darnold: 225+,yes Hunter Henry: 20+,yes Kayshon Boutte: 30+,yes Rhamondre Stevenson: 20+,yes TreVeyon Henderson: 10+,yes Over 45.5 points scored,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025F56FD4ADBFC-C74717F02C6,"yes Rhamondre Stevenson,yes Kenneth Walker III,yes Sam Darnold: 2+,yes Drake Maye: 175+,yes Sam Darnold: 175+,yes Rhamondre Stevenson: 2+,yes Rashid Shaheed: 1+,yes Drake Maye: 20+,yes Seattle wins by over 2.5 points,yes Over 43.5 points scored",,0.0,1.0,0.04,106
KXMVESPORTSMULTIGAMEEXTENDED-S2025A630398018B-89B9F332701,"yes Drake Maye: 1+,yes Sam Darnold: 1+,yes Drake Maye: 175+,no Seattle wins by over 13.5 points,yes Over 34.5 points scored,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025B5571ED1A59-2DFB425BF25,"yes Arizona,yes Duke,yes EDM Oilers,yes BOS Bruins,yes NYI Islanders",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20253C5714BCB6D-9FE54B679CD,"yes Kevin Durant: 3+,yes Donovan Mitchell: 3+,yes Tyrese Maxey: 3+,yes Golden State,yes Philadelphia",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025E696590C844-25D9A0B908B,"yes Seattle D/ST,yes Sam Darnold: 1+,yes Drake Maye: 200+,yes Sam Darnold: 225+,yes Seattle wins by over 5.5 points",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025DB4A62206A8-3DFED1627AD,"yes AJ Barner: 1+,yes Cooper Kupp: 1+,yes Jaxon Smith-Njigba: 6+,yes Seattle wins by over 5.5 points",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202511C1FCFC56F-C67B17FDA31,"yes Indiana,yes Cleveland,yes Charlotte,yes Bethune-Cookman,yes Arizona,yes Florida A&M,yes Duke,yes Norfolk St.,yes Ohio St.,yes EDM Oilers,yes LA Kings,yes PHI Flyers,yes TB Lightning,yes DET Red Wings",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202569AB3758879-95D4B3D0C8B,"yes Luka Dončić: 6+,yes Anthony Edwards: 20+,yes CJ McCollum: 10+,yes Dyson Daniels: 10+,yes Jalen Johnson: 20+,yes Nickeil Alexander-Walker: 10+,yes Pascal Siakam: 15+,yes Josh Giddey: 10+,yes Kevin Durant: 20+,yes Donovan Mitchell: 25+,yes Evan Mobley: 15+,yes Desmond Bane: 15+,yes Kon Knueppel: 15+,yes LaMelo Ball: 15+,yes Miles Bridges: 10+,yes Tyrese Maxey: 25+,yes VJ Edgecombe: 10+,yes Jaylen Brown: 20+,yes Rudy Gobert: 8+,yes Alperen Sengun: 6+",,0.0,0.01,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025582B8C40079-0EE58D6C081,"yes Cooper Kupp: 30+,yes Jaxon Smith-Njigba: 80+,yes Kenneth Walker III: 10+,yes Rashid Shaheed: 10+",,0.0,1.0,0.18,24
KXMVESPORTSMULTIGAMEEXTENDED-S2025048CBEE549C-635467BA4CA,"yes Pascal Siakam: 1+,yes LeBron James: 1+,yes Kevin Durant: 1+,yes Jaren Jackson Jr.: 1+,yes Desmond Bane: 1+,yes Paolo Banchero: 1+,yes Kon Knueppel: 1+,yes Miles Bridges: 1+,yes Anthony Edwards: 2+,yes Coby White: 2+,yes Nikola Vučević: 2+,yes Paolo Banchero: 2+,yes Derrick White: 2+,yes Nikola Vučević: 10+,yes Alperen Sengun: 15+,yes Anthony Edwards: 2+,yes Pascal Siakam: 6+,yes Nikola Vučević: 6+,yes Luka Dončić: 6+,yes Amen Thompson: 4+,yes Kevin Durant: 2+,yes Donovan Mitchell: 2+,yes Paolo Banchero: 6+,yes Kon Knueppel: 2+,yes Derrick White: 2+,yes Payton Pritchard: 2+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20255DCAC8B1B21-81AEA48AA12,"yes Rhamondre Stevenson,yes Jaxon Smith-Njigba,yes Drake Maye: 1+,yes Sam Darnold: 1+,yes Kayshon Boutte: 1+,yes AJ Barner: 1+,yes Cooper Kupp: 1+,yes Stefon Diggs: 30+,yes Drake Maye: 10+,yes Rhamondre Stevenson: 40+,yes Kenneth Walker III: 60+,yes Seattle",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202514C5D20BA85-3EA5C9D59B1,"yes Drake Maye: 175+,yes Sam Darnold: 225+,yes Hunter Henry: 2+,yes Stefon Diggs: 30+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025A18D83C24F1-66A9FC5A9C2,"yes AJ Barner: 1+,yes Jaxon Smith-Njigba: 6+,yes Seattle wins by over 5.5 points",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202562F26E8D2AE-FAE03DC21EF,"yes Drake Maye: 300+,yes Sam Darnold: 300+,yes Hunter Henry: 2+,yes Cooper Kupp: 1+,yes Stefon Diggs: 30+,yes Jaxon Smith-Njigba: 80+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025F3F2D2550AA-C403EB2CC5F,"yes Kenneth Walker III,yes Hunter Henry: 3+,yes Kenneth Walker III: 2+,yes Kenneth Walker III: 60+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S20257E13829242D-BB95E07C982,"yes Jaxon Smith-Njigba,yes Jaxon Smith-Njigba: 6+,yes Drake Maye: 20+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S202528E0488A66A-CB45E193FC2,"yes Nickeil Alexander-Walker: 2+,yes CJ McCollum: 15+,yes Pascal Siakam: 20+,yes VJ Edgecombe: 15+,yes Pascal Siakam: 6+",,0.0,0.0,0.0,0
KXMVESPORTSMULTIGAMEEXTENDED-S2025D595491CE1E-B1CC19C8AAB,"yes AJ Barner,yes Jaxon Smith-Njigba,yes Sam Darnold: 250+,yes Seattle wins by over 7.5 points",,0.0,0.0,0.0,0
