ITEMNMBR,ITEMDESC,CostToday,CostThen,Diff,AbsDiff,PctChange
GOLDCA02                       ,Dyna Gold Calcium 8.25%/Threshold Calcium/Neutra Soil/Grizzly Fortitude/Green CaLite/Turf Cal 8.25   ,5.122,4.87733,0.24467000000000017,0.24467000000000017,5.016474177470053
MAC426YY                       ,Dyna Flo 4-2-6YY                                                                                     ,128.2442,128.0,0.2442000000000064,0.2442000000000064,0.190781250000005
MAC808YK4                      ,Dyna Flo 8-0-8YK4                                                                                    ,232.0,232.24325,-0.24324999999998909,0.24324999999998909,-0.10473931965729429
MAC608XO                       ,Dyna Flo 6-0-8XO                                                                                     ,124.0,124.24252,-0.24251999999999896,0.24251999999999896,-0.19519887394428168
CEIASOILMAX02                  ,Ceia Soil Builder Max                                                                                ,8.388,8.14567,0.24232999999999905,0.24232999999999905,2.974954791932389
NPKKMAG                        ,K-Mag 0-0-22  / Uncoated SPM Organic                                                                 ,0.30918,0.55,-0.24082000000000003,0.24082000000000003,-43.78545454545455
MAC826F                        ,Dyna Flo 8-2-6F                                                                                      ,100.7639,101.0,-0.23609999999999332,0.23609999999999332,-0.23376237623761714
MAC1606ZF                      ,Do not use-- needs 1 unit of phos--see MAC1616XF                                                     ,149.0,148.7644,0.23560000000000514,0.23560000000000514,0.15837122322276376
MAC507YB2                      ,Dyna Flo 5-0-7YB2                                                                                    ,245.33333,245.0983,0.23502999999999474,0.23502999999999474,0.09589213797076306
MAC426YM6                      ,Dyna Flo 4-2-6YM6                                                                                    ,348.0,348.23419,-0.23419000000001233,0.23419000000001233,-0.06725071998243835
KEY250DP02                     ,Key Plex 250DP                                                                                       ,4.98,4.74711,0.23289000000000026,0.23289000000000026,4.905932240879193
GREMN00                        ,Dyna Green Manganese 5% / Dyna Green Organics Manganese 5% / Super Green / Liquid MN                 ,2.10072,1.86833,0.23238999999999987,0.23238999999999987,12.438380799965739
NO3CU                          ,Copper Nitrate 14%                                                                                   ,1.14072,0.90855,0.23217,0.23217,25.553904573221065
MAC828YM6I                     ,Dyna Flo 8-2-8YM6I/ Intergate                                                                        ,292.0,291.76973,0.23027000000001863,0.23027000000001863,0.07892182646911955
MAC506YBM                      ,Dyna Flo 5-0-6YBM +Merge                                                                             ,299.33333,299.10515,0.22818000000000893,0.22818000000000893,0.07628755305617739
0211-0028                      ,3-0-8 Straw Fert Mix-LiqFertNTB                                                                      ,108.5,108.27304,0.22696000000000538,0.22696000000000538,0.20961820227824524
GPGRCMN02                      ,Green Complete Mn                                                                                    ,5.26283,5.48916,-0.22632999999999992,0.22632999999999992,-4.1232173957399665
GPHUMIC02                      ,Dyna Flo Humic 18% / Humic Soil Rebuilder / Green Hammer/ JRM Humic XV                               ,8.318,8.09221,0.22578999999999994,0.22578999999999994,2.790214292510945
SORCA00                        ,Dyna Cal 10.25%                                                                                      ,3.39272,3.61748,-0.22475999999999985,0.22475999999999985,-6.213164965666703
SORCA250                       ,Dyna Cal 10.25%                                                                                      ,3.89272,4.11748,-0.2247599999999994,0.2247599999999994,-5.458678609246418
MAC426YY3                      ,Dyna Flo 4-2-6YY3                                                                                    ,380.0,379.77642,0.22358000000002676,0.22358000000002676,0.058871480225135296
MAC624YZ                       ,Dyna Flo 6-2-4YZ                                                                                     ,138.0,137.77748,0.22252000000000294,0.22252000000000294,0.16150680067599069
GPGRCMN00                      ,Green Complete Mn                                                                                    ,3.83154,4.05383,-0.22228999999999965,0.22228999999999965,-5.483456385689575
MAC50012                       ,Dyna Flo 5-0-0-12Ca                                                                                  ,301.11111,301.33333,-0.22221999999999298,0.22221999999999298,-0.07374557603700625
MAC708YK                       ,Dyna Flo 7-0-8 YK                                                                                    ,268.0,268.22129,-0.22129000000001042,0.22129000000001042,-0.08250277224451885
FLOFE6+250                     ,Dyna Flo Fe 6% Plus                                                                                  ,1.94414,2.16063,-0.21648999999999985,0.21648999999999985,-10.019762754381818
ZON5020ACE00                   ,Dyna Zone 5-0-20 ACE/ JRM Double K                                                                   ,8.44985,8.23367,0.2161799999999996,0.2161799999999996,2.625560655212069
FLOMG500                       ,Dyna Flo Mg 5%  /  Epsom Salt Solution 5%                                                            ,2.42467,2.20862,0.21605000000000008,0.21605000000000008,9.782126395667888
GOLDCA55                       ,Dyna Gold Calcium 8.25% / Threshold Calcium / Neutra Soil / Grizzly Fortitude / Green CaLite         ,4.0031,3.788,0.21510000000000007,0.21510000000000007,5.678458289334743
FLOFEHEAVY250                  ,Iron Heavy / JRM Heavy Iron                                                                          ,2.40429,2.61832,-0.21403000000000016,0.21403000000000016,-8.174325521708582
FLO12006250                    ,Dyna Flo 12-0-0 6Fe / Green Master 12-0-0 / Threshold 12-0-0 6Fe                                     ,3.93733,3.72332,0.21401000000000003,0.21401000000000003,5.7478272079756785
MISCDEFOAM                     ,Defoamer                                                                                             ,3.56875,3.355,0.2137500000000001,0.2137500000000001,6.371087928464981
GV1200600                      ,12-0-0 6 Fe Plus Foliar Turf Nutritional                                                             ,3.13288,3.34612,-0.21323999999999987,0.21323999999999987,-6.372754115214035
GV12006250                     ,12-0-0 6 Fe Plus Foliar Turf Nutritional                                                             ,3.63288,3.84612,-0.21323999999999987,0.21323999999999987,-5.544288789741347
MAC727YM9                      ,Dyna Flo 7-2-7YM9                                                                                    ,329.33333,329.12232,0.21100999999998749,0.21100999999998749,0.06411294135262158
FLO1608250                     ,Dyna Flo 16-0-8 w/Minors                                                                             ,1.03081,0.82186,0.20894999999999997,0.20894999999999997,25.4240381573504
MAC606YN                       ,Dyna Flo 6-0-6YN                                                                                     ,145.0,145.20745,-0.20744999999999436,0.20744999999999436,-0.14286457065391228
JRMCALAM00                     ,JRM Cal Amino 6-0-0 8Ca                                                                              ,6.87983,6.673,0.20683000000000007,0.20683000000000007,3.0995054698036877
GOLDCA00                       ,Dyna Gold Calcium 8.25% / Threshold Calcium / Neutra Soil / Grizzly Fortitude / Green CaLite         ,3.21722,3.42385,-0.20662999999999965,0.20662999999999965,-6.035019057493747
REC-NO3FE                      ,Iron Nitrate Solution - receiving to be diluted                                                      ,0.56649,0.36258,0.20391000000000004,0.20391000000000004,56.238623200397164
GREHMSTD250                    ,Dyna Green Homestead Mix                                                                             ,3.06876,2.86506,0.2037,0.2037,7.109798747670205
FLO1500602                     ,Dyna Flo 15-0-0 6Fe / 15-0-0-6 Foliar Turf Nutritional / Pro Green /  T&O                            ,4.327,4.52989,-0.20289000000000001,0.20289000000000001,-4.478916706586695
MAC316YY                       ,Dyna Flo 3-1-6YY                                                                                     ,159.79731,160.0,-0.20268999999998982,0.20268999999998982,-0.12668124999999364
MAC806YB                       ,Dyna Flo 8-0-6YB                                                                                     ,137.0,137.20189,-0.2018899999999917,0.2018899999999917,-0.1471481187321776
MAC608YK1                      ,Dyna Flo 6-0-8YK1                                                                                    ,211.0,210.79821,0.20178999999998837,0.20178999999998837,0.09572661931047154
MAC6010XY                      ,Dyna Flo 6-0-10XY                                                                                    ,102.6583,102.85714,-0.19884000000000412,0.19884000000000412,-0.19331667203657824
MAC907YB1                      ,Dyna Flo 9-0-7YB1                                                                                    ,281.33333,281.53171,-0.198379999999986,0.198379999999986,-0.07046453133111934
MAC709YK1M                     ,Dyna Flo 7-0-9YK1M w/Merge                                                                           ,276.0,275.80203,0.19796999999999798,0.19796999999999798,0.07177974723391194
MAC2800XJ                      ,Dyna Flo 28-0-0 XJ                                                                                   ,543.80271,544.0,-0.19728999999995267,0.19728999999995267,-0.03626654411763836
MAC727YM10                     ,Dyna Flo 7-2-7YM10                                                                                   ,283.80501,284.0,-0.19499000000001843,0.19499000000001843,-0.06865845070423184
MAC6010YK                      ,Dyna Flo 6-0-10YK                                                                                    ,126.0,125.80541,0.19459000000000515,0.19459000000000515,0.1546753831969588
MISCNAOH50                     ,Sodium Hydroxide (liquid caustic soda)                                                               ,0.04571,0.24,-0.19429,0.19429,-80.95416666666667
GOLDCANB55                     ,Dyna Gold Cal-N-B                                                                                    ,4.4328,4.62691,-0.19410999999999934,0.19410999999999934,-4.195240452051139
SOARMIC02                      ,Soar Micronutrient Mix                                                                               ,7.89631,8.09,-0.19369000000000014,0.19369000000000014,-2.3941903584672453
FLO1200600                     ,Vented Dyna Flo 12-0-0 6Fe / Green Master 12-0-0 / Threshold 12-0-0 6Fe                              ,3.25417,3.44738,-0.1932100000000001,0.1932100000000001,-5.604546061066668
MAC828XF                       ,Dyna Flo 8-2-8XF                                                                                     ,309.80856,310.0,-0.19144000000000005,0.19144000000000005,-0.061754838709677434
GVCAL02                        ,Cal Complex                                                                                          ,5.02883,5.21933,-0.1905000000000001,0.1905000000000001,-3.6498937603102335
SOARMIC00                      ,Soar Micronutrient Mix                                                                               ,6.46506,6.65467,-0.18961000000000006,0.18961000000000006,-2.849277274455383
MAC406YA                       ,Dyna Flo 4-0-6YA                                                                                     ,336.4,336.58857,-0.188570000000027,0.188570000000027,-0.05602388696681738
MAC426YM8                      ,Dyna Flo 4-2-6YM8                                                                                    ,242.0,242.1885,-0.18850000000000477,0.18850000000000477,-0.07783193669394078
MAC626YM8M                     ,Dyna Flo 6-2-6YM8M +Merge                                                                            ,295.816,296.0028,-0.18680000000000518,0.18680000000000518,-0.06310751114516659
CEIASOILMAX00                  ,Ceia Soil Builder Max                                                                                ,6.96356,6.7776,0.18596000000000057,0.18596000000000057,2.7437440982058634
FLO161802                      ,Dyna Flo 16-1-8                                                                                      ,3.09826,2.913,0.18525999999999998,0.18525999999999998,6.359766563680054
HARNMAX70002                   ,Nutri Max 7-0-0                                                                                      ,2.43894,2.25372,0.18522000000000016,0.18522000000000016,8.218412225121142
MAC927YM8                      ,Dyna Flo 9-2-7YM8M w/Merge                                                                           ,368.0,367.81511,0.18488999999999578,0.18488999999999578,0.050267102947455254
MAC627YM1M                     ,Dyna Flo 6-2-7YM1M +Merge                                                                            ,321.5,321.6836,-0.18360000000001264,0.18360000000001264,-0.0570747156522784
MAC727YR2                      ,Dyna Flo 7-2-7 YR2                                                                                   ,410.66667,410.84829,-0.18162000000000944,0.18162000000000944,-0.04420609855769618
NPKKOHLIQ                      ,Potassium Hydroxide KOH Liquid 45%                                                                   ,0.3924,0.57295,-0.18054999999999993,0.18054999999999993,-31.51234837245832
GVCAL00                        ,Cal Complex                                                                                          ,3.60433,3.784,-0.17966999999999977,0.17966999999999977,-4.748150105708239
MAC928H                        ,Dyna Flo 9-2-8 H                                                                                     ,272.17859,272.0,0.1785899999999856,0.1785899999999856,0.06565808823528882
MAC404YA                       ,Dyna Flo 4-0-4YA Raspberry Tank A Fruiting Feed 2021                                                 ,373.0,373.17814,-0.17813999999998487,0.17813999999998487,-0.04773591507797988
9912-0175                      ,6-0-8 Golf/Turf Fert Mix-LiqFertNTB                                                                  ,137.5113,137.33333,0.17797000000001617,0.17797000000001617,0.12958980897063824
FLOFEHEAVY02                   ,Iron Heavy / JRM Heavy Iron                                                                          ,3.23867,3.4155,-0.17683000000000026,0.17683000000000026,-5.177280046845271
MAC1427F                       ,Dyna Flo 14-2-7F                                                                                     ,147.5,147.6747,-0.1747000000000014,0.1747000000000014,-0.11830056197845765
OXMN                           ,Manganous Oxide                                                                                      ,4.81187,4.63963,0.1722399999999995,0.1722399999999995,3.7123649946224053
SOARBLM02                      ,Soar Bloom Spray                                                                                     ,7.00199,7.17374,-0.1717499999999994,0.1717499999999994,-2.3941486588585508
ZZ2.5GALTALL                   ,2.5 Gallon Tall F Solo Jug                                                                           ,2.319,2.14792,0.1710799999999999,0.1710799999999999,7.964914894409471
MAC428YM7                      ,Dyna Flo 4-2-8YM7                                                                                    ,281.33333,281.50402,-0.17069000000003598,0.17069000000003598,-0.060635013311723204
SOARBLM00                      ,Soar Bloom Spray                                                                                     ,5.57058,5.73836,-0.16778000000000048,0.16778000000000048,-2.9238318962212286
JRMSEA02                       ,JRM Sea Feed                                                                                         ,6.8825,6.71578,0.16672000000000065,0.16672000000000065,2.4825113389658484
MAC426SYN                      ,Dyna Flo 4-2-6SYN                                                                                    ,183.2,183.03587,0.1641300000000001,0.1641300000000001,0.08967094810432519
FLO1200602                     ,Vented Dyna Flo 12-0-0 6Fe / Green Master 12-0-0 / Threshold 12-0-0 6Fe/Solutions 12/6 T&O Special   ,4.68583,4.84906,-0.16322999999999954,0.16322999999999954,-3.3662194322198435
MAC628YM19                     ,Dyna Flo 6-2-8YM19                                                                                   ,340.83694,341.0,-0.16305999999997312,0.16305999999997312,-0.04781818181817394
SOARCIT02                      ,Soar Citrus Mix / Soar Pecan                                                                         ,10.018,10.1802,-0.16219999999999857,0.16219999999999857,-1.5932889334197615
ZON1836250                     ,Dyna Zone 18-3-6 / Green Magic / MAX 18-3-6 SLR / Pro Long / Green Gold / Hi Tech Line 18-3-6        ,5.75274,5.91435,-0.1616099999999996,0.1616099999999996,-2.7325065307261083
ZON183600                      ,Dyna Zone 18-3-6 / Green Magic / MAX 18-3-6 SLR / Pro Long / Green Gold / Hi Tech Line 18-3-6        ,5.25275,5.41435,-0.16159999999999997,0.16159999999999997,-2.984661131991836
MAC727YM17                     ,Dyna Flo 7-2-7YM17                                                                                   ,297.6,297.76064,-0.16064000000000078,0.16064000000000078,-0.05394937356394746
NIT151236800                   ,Nitro Gold Nutritional 1512368                                                                       ,5.91182,6.07148,-0.15966000000000058,0.15966000000000058,-2.629671842779694
NIT1512368250                  ,Nitro Gold Nutritional 1512368                                                                       ,6.41182,6.57148,-0.15966000000000058,0.15966000000000058,-2.4295896814720668
MAC727YM4                      ,Dyna Flo 7-2-7YM4                                                                                    ,331.84164,332.0,-0.15836000000001604,0.15836000000001604,-0.04769879518072773
AGBTHSPCF02                    ,Threshold SPC Foliar                                                                                 ,3.63585,3.4784,0.15744999999999987,0.15744999999999987,4.5265064397424055
GPZYME02                       ,Dyna Zyme                                                                                            ,12.65333,12.496,0.15732999999999997,0.15732999999999997,1.2590428937259919
MAC2100-4                      ,Dyna Flo 21-0-0-4Fe                                                                                  ,175.0,174.84302,0.15698000000000434,0.15698000000000434,0.08978339541378566
MAC1008REG                     ,Dyna Flo 10-0-8REG                                                                                   ,98.0,98.15622,-0.1562200000000047,0.1562200000000047,-0.15915445806695153
GPAG50Y                        ,AG50Y Finished Prod.                                                                                 ,2.41269,2.257,0.15568999999999988,0.15568999999999988,6.898094816127598
FLOMOLA55                      ,Dyna Flo Molasses / Xtreme Brix / Bay Cane Molasses / JRM Molasses                                   ,1.62091,1.77649,-0.15557999999999983,0.15557999999999983,-8.757718872608336
9910-0109                      ,10-0-5 Golf/Turf Fert Mix-LiqFertNTB                                                                 ,85.0,84.846,0.15399999999999636,0.15399999999999636,0.18150531551280716
MAC626YMM                      ,Dyna Flo 6-2-6YMM dbl/merge                                                                          ,380.0,380.15307,-0.1530700000000138,0.1530700000000138,-0.040265359424826896
FLOKTS55                       ,Dyna Flo  0-0-25 17 / Excel 0-0-25 / Grizzly Kodiak / LiquiLizer KTS / GV KTS                        ,5.27491,5.42797,-0.15305999999999997,0.15305999999999997,-2.8198387242376057
MAC426YM13                     ,Dyna Flo 4-2-6YM13                                                                                   ,317.18381,317.33333,-0.14951999999999543,0.14951999999999543,-0.04711764755375537
FLO1500600                     ,Dyna Flo 15-0-0 6Fe / 15-0-0-6 Foliar Turf Nutritional / Pro Green /  T&O                            ,2.8955,3.04489,-0.1493899999999999,0.1493899999999999,-4.90625277103606
USCMICMIX55                    ,Micro Mix with Humic                                                                                 ,3.58127,3.72673,-0.14545999999999992,0.14545999999999992,-3.903153703112378
MAC709YK3                      ,Dyna Flo 7-0-9YK3                                                                                    ,318.8,318.65465,0.14535000000000764,0.14535000000000764,0.045613644740476134
GPIRONPRO00                    ,Iron Pro 6 Plex                                                                                      ,2.09018,2.2354,-0.14521999999999968,0.14521999999999968,-6.496376487429529
GRPFISHEM                      ,Omega Grow Fish Emulsion Protein 4-1-1                                                               ,0.73152,0.58632,0.1452,0.1452,24.764633647155136
MAC907YB6                      ,Dyna Flo 9-0-7YB6 w/Merge                                                                            ,327.0,326.8553,0.14470000000000027,0.14470000000000027,0.04427035449631696
GOLDT&O250                     ,T&O Max                                                                                              ,3.3572,3.50176,-0.1445599999999998,0.1445599999999998,-4.128209814493278
GOLDT&O00                      ,T&O Max                                                                                              ,2.8572,3.00176,-0.1445599999999998,0.1445599999999998,-4.815841373061131
GOLDMICRO755                   ,Micro 7                                                                                              ,2.76836,2.91237,-0.1440100000000002,0.1440100000000002,-4.944770066990121
MAC505YP                       ,Dyna Flo 5-0-5YP                                                                                     ,145.191,145.33333,-0.14232999999998697,0.14232999999998697,-0.09793348848470408
MAC407YB1                      ,Dyna Flo 4-0-7YB1                                                                                    ,265.33333,265.19112,0.1422099999999773,0.1422099999999773,0.053625475845487325
MAC801YA                       ,Dyna Flo 8-0-1 YA                                                                                    ,433.14214,433.0,0.1421399999999835,0.1421399999999835,0.03282678983833338
CEIAKARBUP02                   ,Ceia Karb Up                                                                                         ,9.64067,9.4996,0.14107000000000092,0.14107000000000092,1.4850098951534898
GOLD231561400                  ,Dyna Gold Nut 2315614                                                                                ,3.9319,3.79102,0.14088000000000012,0.14088000000000012,3.7161502709033485
MAC526YM2IR                    ,Dyna Flo 5-2-6 YM2 IR  (w/Integrate 80)                                                              ,363.2,363.05989,0.14010999999999285,0.14010999999999285,0.03859142908901142
9908-0126                      ,4-2-8 Veg Fert Mix-LiqFertNTB                                                                        ,143.0,143.14,-0.13999999999998636,0.13999999999998636,-0.09780634343997929
MAC527YM20                     ,Dyna Flo 5-2-7YM20                                                                                   ,264.0,263.86027,0.13972999999998592,0.13972999999998592,0.052956058901927866
MAC428YM3                      ,Dyna Flo 4-2-8YM3                                                                                    ,270.5,270.63845,-0.13844999999997754,0.13844999999997754,-0.051156810867035905
FLOU32250                      ,Vented Dyna Flo 32-0-0 / Kick in the Grass / Jump Start / Quck Green / GV UAN                        ,2.62712,2.489,0.13812000000000024,0.13812000000000024,5.549216552832473
MAC626YF2                      ,Dyna Flo 6-2-6YF2                                                                                    ,191.86334,192.0,-0.13666000000000622,0.13666000000000622,-0.07117708333333658
MAC907YB4                      ,Dyna Flo 9-0-7YB4                                                                                    ,254.0,253.86339,0.13660999999999035,0.13660999999999035,0.053812406743638914
PHURYPHOS250                   ,pHury Phos                                                                                           ,6.61111,6.4755,0.1356099999999998,0.1356099999999998,2.0942012199830096
MAC606Z                        ,Dyna Flo 6-0-6Z                                                                                      ,137.0,137.1355,-0.1355000000000075,0.1355000000000075,-0.09880738393778964
MAC628YM8IM                    ,Dyna Flo 6-2-8YM8IM w/Merge                                                                          ,318.66667,318.53218,0.13449000000002798,0.13449000000002798,0.04222179372898147
MAC406YB3                      ,Dyna Flo 4-0-6YB3                                                                                    ,234.4,234.26555,0.13445000000001528,0.13445000000001528,0.05739213469501397
PMX14080117                    ,Mangesium Nitrate 6.19%                                                                              ,0.19,0.32399,-0.13399,0.13399,-41.356214697984505
GROMG6302                      ,Dyna Gro Magnesium 6.3% / Tech Line Magnesium / JRM Mg Nite                                          ,3.59828,3.46585,0.13242999999999983,0.13242999999999983,3.820996292395799
GPGRCMN250                     ,Green Complete Mn                                                                                    ,4.33154,4.46376,-0.13221999999999934,0.13221999999999934,-2.9620768141656213
USCMICMIX00                    ,Micro Mix with Humic                                                                                 ,3.254,3.38615,-0.1321500000000002,0.1321500000000002,-3.902662315609179
MAC507YB1                      ,Dyna Flo 5-0-7YB1                                                                                    ,242.66667,242.53717,0.12950000000000728,0.12950000000000728,0.053393877730166996
FLO1236+00                     ,Dyna Flo 12-3-6 Plus                                                                                 ,3.7164,3.58733,0.12907000000000002,0.12907000000000002,3.597940529586072
CHESORB                        ,Sorbitol 70%                                                                                         ,0.6477,0.51997,0.12773,0.12773,24.564878743004403
GROCAHA02                      ,Dyna Gro Calcium with Humic                                                                          ,3.71797,3.84522,-0.12724999999999964,0.12724999999999964,-3.3093034988895207
MAC7010REG                     ,Dyna Flo 7-0-10 REG                                                                                  ,182.66667,182.7935,-0.126829999999984,0.126829999999984,-0.0693843052406043
GPNG1000                       ,NG 10                                                                                                ,3.70792,3.58172,0.1262000000000003,0.1262000000000003,3.5234468355985484
GPNG10250                      ,NG 10                                                                                                ,4.20792,4.08172,0.12619999999999987,0.12619999999999987,3.091833834755933
ALMBGRE02                      ,Beauti Green / Mighty Micros                                                                         ,3.45036,3.57654,-0.12618000000000018,0.12618000000000018,-3.527990739653413
MAC507YA3                      ,Dyna Flo 5-0-7YA3                                                                                    ,146.0,146.12594,-0.12594000000001415,0.12594000000001415,-0.08618592975348124
MAC626XH1                      ,Dyna Flo 6-2-6XH1                                                                                    ,310.0,309.87662,0.12337999999999738,0.12337999999999738,0.03981584670698853
FLOU3202                       ,Vented Dyna Flo 32-0-0  / Kick in the Grass / Jump Start / Quick Green / GV UAN                      ,3.54767,3.42467,0.12300000000000022,0.12300000000000022,3.591586926623594
MAC7010ZF                      ,Dyna Flo 7-0-10ZF                                                                                    ,112.1229,112.0,0.12290000000000134,0.12290000000000134,0.10973214285714405
MAC727YM8                      ,Dyna Flo 7-2-7YM8                                                                                    ,274.15385,274.03134,0.12250999999997703,0.12250999999997703,0.04470656531474722
PROEDTAZN02                    ,Dyna Pro Zinc EDTA 9%                                                                                ,11.0985,11.21795,-0.1194500000000005,0.1194500000000005,-1.0648113068787122
GOLDMICRO7250                  ,Micro 7                                                                                              ,2.8638,2.983,-0.1192000000000002,0.1192000000000002,-3.9959772041568953
GREMN250                       ,Dyna Green Manganese 5% / Dyna Green Organics Manganese 5% / Super Green / Liquid MN                 ,0.64,0.52083,0.11917,0.11917,22.880786437033194
GRETF00                        ,Dyna Green TF / Prevent  / (Grizzly Charge-USE GoldTF)                                               ,2.56,2.677,-0.11699999999999999,0.11699999999999999,-4.3705640642510275
MAC506YD                       ,Dyna Flo 5-0-6YD                                                                                     ,217.71429,217.5978,0.11648999999999887,0.11648999999999887,0.05353454860297249
MAC506YA2                      ,Dyna Flo 5-0-6YA2                                                                                    ,136.8066,136.92308,-0.1164799999999957,0.1164799999999957,-0.0850696610096674
GROCAHA00                      ,Dyna Gro Calcium with Humic                                                                          ,2.2935,2.40983,-0.11633000000000004,0.11633000000000004,-4.8273114701037025
ALMBGRE00                      ,Beauti Green / Mighty Micros                                                                         ,2.02582,2.14109,-0.1152700000000002,0.1152700000000002,-5.383706429902536
MAC628YZ                       ,Dyna Flo 6-2-8YZ w Humic Acid                                                                        ,400.78056,400.66667,0.1138899999999694,0.1138899999999694,0.028425124555523772
MAC624YP                       ,Dyna Flo 6-2-4YP                                                                                     ,166.5,166.6137,-0.11369999999999436,0.11369999999999436,-0.06824168720819138
MAC727YM15M                    ,Dyna Flo 7-2-7YM15M  +Merge                                                                          ,329.33333,329.44552,-0.11218999999999824,0.11218999999999824,-0.03405418899003339
MAC1005ZK1                     ,Dyna Flo 10-0-5ZK1                                                                                   ,169.0,169.11182,-0.11181999999999448,0.11181999999999448,-0.06612193044814638
GOLDBOY55                      ,Dyna BorN                                                                                            ,2.5,2.61047,-0.11046999999999985,0.11046999999999985,-4.231805000632064
MAC600XT1                      ,Dyna Flo 6-0-0 XT1                                                                                   ,390.4,390.51024,-0.11024000000003298,0.11024000000003298,-0.028229733489199407
ALMKGRE02                      ,K Green / Liquid K                                                                                   ,7.80636,7.91654,-0.11018000000000061,0.11018000000000061,-1.3917696367352481
MAC737H                        ,Dyna Flo 7-3-7 H                                                                                     ,237.0,237.10883,-0.10883000000001175,0.10883000000001175,-0.0458987545929908
GV1200602                      ,12-0-0 6 Fe Plus Foliar Turf Nutritional                                                             ,4.7,4.80867,-0.10867000000000004,0.10867000000000004,-2.2598764315288853
JRM164802                      ,JRM Active Bio 16-4-8                                                                                ,11.53306,11.42517,0.10789000000000115,0.10789000000000115,0.9443185528092899
MAC407SYB                      ,Dyna Flo 4-0-7SYB                                                                                    ,157.81818,157.71097,0.10721000000000913,0.10721000000000913,0.06797878422788797
MAC709YK1                      ,Dyna Flo 7-0-9YK1                                                                                    ,299.42857,299.32227,0.10629999999997608,0.10629999999997608,0.03551356202128765
0310-0113                      ,2.0333-2-8 Veg Fert Mix-LiqFertNTB                                                                   ,105.33333,105.22743,0.10590000000000543,0.10590000000000543,0.10063915843996707
JRMROOT00                      ,JRM Root Push 3-12-1                                                                                 ,3.63244,3.73822,-0.10578000000000021,0.10578000000000021,-2.8296889963672607
GRPMERGE                       ,Merge                                                                                                ,1.92584,1.8205,0.10533999999999999,0.10533999999999999,5.786322438890414
GREVEG02                       ,Dyna Green Vegetable Mix                                                                             ,2.14643,2.24976,-0.10333000000000014,0.10333000000000014,-4.592934357442577
MAC1224XG                      ,Dyna Flo 12-2-4XG                                                                                    ,150.0,149.89924,0.10076000000000818,0.10076000000000818,0.06721848623115646
9909-0010                      ,12-0-6 Golf/Turf Fert Mix-LiqFertTB                                                                  ,121.25,121.34993,-0.09993000000000052,0.09993000000000052,-0.08234862599426346
MISCINTGR80                    ,T-DET EPO 62 soil wetting agent                                                                      ,1.95011,2.05,-0.09988999999999981,0.09988999999999981,-4.87268292682926
GPGRC02                        ,Green Complete                                                                                       ,5.01567,5.1155,-0.09982999999999986,0.09982999999999986,-1.9515198905287825
ALMKGRE00                      ,K Green / Liquid K                                                                                   ,6.382,6.48109,-0.09909000000000034,0.09909000000000034,-1.5289094889902832
MAC406YA2                      ,Dyna Flo 4-0-6YA2                                                                                    ,114.6786,114.58237,0.09623000000000559,0.09623000000000559,0.08398325152465042
0103-0320                      ,12-2-7 Citrus Fert Mix-LiqFertNTB                                                                    ,181.0,180.90438,0.09561999999999671,0.09561999999999671,0.052856652779770565
MAC406YB10M                    ,Dyna Flo 4-0-6YB10M +Merge                                                                           ,228.0,227.90445,0.09555000000000291,0.09555000000000291,0.041925464816506615
MAC937XH                       ,Dyna Flo 9-3-7XH                                                                                     ,284.0,283.90452,0.09548000000000911,0.09548000000000911,0.03363102496572056
PROLSM250                      ,Vented Dyna Pro LSM 0-0-2                                                                            ,4.12503,4.02967,0.09535999999999945,0.09535999999999945,2.366446880265616
MAC608ZK                       ,Dyna Flo 6-0-8 ZK                                                                                    ,401.65491,401.75,-0.09509000000002743,0.09509000000002743,-0.02366894835097136
MAC506YA                       ,Dyna Flo 5-0-6YA                                                                                     ,143.0,142.90495,0.09504999999998631,0.09504999999998631,0.06651274151104374
USC8FE02                       ,8 Iron                                                                                               ,4.10164,4.00666,0.09497999999999962,0.09497999999999962,2.370553029206362
JRMSEA00                       ,JRM Sea Feed                                                                                         ,5.50717,5.41256,0.0946100000000003,0.0946100000000003,1.7479713850747207
PHURYPHOS00                    ,pHury Phos                                                                                           ,6.10811,6.202,-0.09389000000000003,0.09389000000000003,-1.5138664946791363
USCMANPLX+00                   ,Vented Manga Plex Plus                                                                               ,3.96272,4.05636,-0.09363999999999972,0.09363999999999972,-2.308473606879067
NPK02020                       ,0-20-20 Di Potassium Phosphate / Dyna Flo 0-20-20YH                                                  ,0.30199,0.39462,-0.09263000000000005,0.09263000000000005,-23.473214738229192
MAC507YB2M                     ,Dyna Flo 5-0-7YB2M                                                                                   ,461.33333,461.24076,0.09256999999996651,0.09256999999996651,0.02006977874201025
EDTAACID                       ,EDTA Acid 100% Dry                                                                                   ,1.20847,1.30086,-0.09238999999999997,0.09238999999999997,-7.102224682133357
MAC828YM6                      ,Dyna Flo 8-2-8YM6                                                                                    ,272.57143,272.47922,0.09221000000002277,0.09221000000002277,0.03384111272779729
MAC546YP                       ,Dyna Flo 5-4-6YP                                                                                     ,183.0,183.09164,-0.09164000000001238,0.09164000000001238,-0.05005143872216796
MAC545YM                       ,Dyna Flo 5-4-5 YM                                                                                    ,264.0,264.09119,-0.09118999999998323,0.09118999999998323,-0.034529739519134746
